id,source,source_index,alteration,file_stem,image_path,description_path,annotation_path
2005,gemini,164,typography,gemini_164_typography,images/gemini_164_typography.png,descriptions/gemini_164_typography.json,annotations/gemini_164_typography.json
2006,gdc,69,typography,gdc_069_typography,images/gdc_069_typography.png,descriptions/gdc_069_typography.json,annotations/gdc_069_typography.json
2007,gemini,51,layout,gemini_051_layout,images/gemini_051_layout.png,descriptions/gemini_051_layout.json,annotations/gemini_051_layout.json
2008,gdc,129,layout,gdc_129_layout,images/gdc_129_layout.png,descriptions/gdc_129_layout.json,annotations/gdc_129_layout.json
2009,gemini,98,alignment,gemini_098_alignment,images/gemini_098_alignment.png,descriptions/gemini_098_alignment.json,annotations/gemini_098_alignment.json
2010,google,19,original,google_019_original,images/google_019_original.png,descriptions/google_019_original.json,annotations/google_019_original.json
2011,gdc,98,alignment,gdc_098_alignment,images/gdc_098_alignment.png,descriptions/gdc_098_alignment.json,annotations/gdc_098_alignment.json
2012,google,141,layout,google_141_layout,images/google_141_layout.png,descriptions/google_141_layout.json,annotations/google_141_layout.json
2013,google,182,original,google_182_original,images/google_182_original.png,descriptions/google_182_original.json,annotations/google_182_original.json
2014,gdc,79,alignment,gdc_079_alignment,images/gdc_079_alignment.png,descriptions/gdc_079_alignment.json,annotations/gdc_079_alignment.json
2015,gemini,133,alignment,gemini_133_alignment,images/gemini_133_alignment.png,descriptions/gemini_133_alignment.json,annotations/gemini_133_alignment.json
2016,gdc,134,layout,gdc_134_layout,images/gdc_134_layout.png,descriptions/gdc_134_layout.json,annotations/gdc_134_layout.json
2017,gdc,168,alignment,gdc_168_alignment,images/gdc_168_alignment.png,descriptions/gdc_168_alignment.json,annotations/gdc_168_alignment.json
2018,google,138,original,google_138_original,images/google_138_original.png,descriptions/google_138_original.json,annotations/google_138_original.json
2019,google,191,original,google_191_original,images/google_191_original.png,descriptions/google_191_original.json,annotations/google_191_original.json
2020,gemini,114,typography,gemini_114_typography,images/gemini_114_typography.png,descriptions/gemini_114_typography.json,annotations/gemini_114_typography.json
2021,google,72,original,google_072_original,images/google_072_original.png,descriptions/google_072_original.json,annotations/google_072_original.json
2022,google,26,typography,google_026_typography,images/google_026_typography.png,descriptions/google_026_typography.json,annotations/google_026_typography.json
2023,gdc,59,alignment,gdc_059_alignment,images/gdc_059_alignment.png,descriptions/gdc_059_alignment.json,annotations/gdc_059_alignment.json
2024,google,23,layout,google_023_layout,images/google_023_layout.png,descriptions/google_023_layout.json,annotations/google_023_layout.json
2025,google,70,original,google_070_original,images/google_070_original.png,descriptions/google_070_original.json,annotations/google_070_original.json
2026,gdc,108,layout,gdc_108_layout,images/gdc_108_layout.png,descriptions/gdc_108_layout.json,annotations/gdc_108_layout.json
2027,google,197,original,google_197_original,images/google_197_original.png,descriptions/google_197_original.json,annotations/google_197_original.json
2028,google,1,original,google_001_original,images/google_001_original.png,descriptions/google_001_original.json,annotations/google_001_original.json
2029,gdc,48,layout,gdc_048_layout,images/gdc_048_layout.png,descriptions/gdc_048_layout.json,annotations/gdc_048_layout.json
2030,google,89,alignment,google_089_alignment,images/google_089_alignment.png,descriptions/google_089_alignment.json,annotations/google_089_alignment.json
2031,gdc,113,typography,gdc_113_typography,images/gdc_113_typography.png,descriptions/gdc_113_typography.json,annotations/gdc_113_typography.json
2032,gemini,28,layout,gemini_028_layout,images/gemini_028_layout.png,descriptions/gemini_028_layout.json,annotations/gemini_028_layout.json
2033,google,137,alignment,google_137_alignment,images/google_137_alignment.png,descriptions/google_137_alignment.json,annotations/google_137_alignment.json
2034,gdc,155,typography,gdc_155_typography,images/gdc_155_typography.png,descriptions/gdc_155_typography.json,annotations/gdc_155_typography.json
2035,google,149,typography,google_149_typography,images/google_149_typography.png,descriptions/google_149_typography.json,annotations/google_149_typography.json
2036,gdc,120,original,gdc_120_original,images/gdc_120_original.png,descriptions/gdc_120_original.json,annotations/gdc_120_original.json
2037,gdc,160,layout,gdc_160_layout,images/gdc_160_layout.png,descriptions/gdc_160_layout.json,annotations/gdc_160_layout.json
2038,gdc,97,alignment,gdc_097_alignment,images/gdc_097_alignment.png,descriptions/gdc_097_alignment.json,annotations/gdc_097_alignment.json
2039,gdc,177,alignment,gdc_177_alignment,images/gdc_177_alignment.png,descriptions/gdc_177_alignment.json,annotations/gdc_177_alignment.json
2040,gdc,172,original,gdc_172_original,images/gdc_172_original.png,descriptions/gdc_172_original.json,annotations/gdc_172_original.json
2041,gdc,192,original,gdc_192_original,images/gdc_192_original.png,descriptions/gdc_192_original.json,annotations/gdc_192_original.json
2042,gdc,148,typography,gdc_148_typography,images/gdc_148_typography.png,descriptions/gdc_148_typography.json,annotations/gdc_148_typography.json
2043,gdc,188,layout,gdc_188_layout,images/gdc_188_layout.png,descriptions/gdc_188_layout.json,annotations/gdc_188_layout.json
2044,gemini,70,alignment,gemini_070_alignment,images/gemini_070_alignment.png,descriptions/gemini_070_alignment.json,annotations/gemini_070_alignment.json
2045,google,73,original,google_073_original,images/google_073_original.png,descriptions/google_073_original.json,annotations/google_073_original.json
2046,gdc,149,alignment,gdc_149_alignment,images/gdc_149_alignment.png,descriptions/gdc_149_alignment.json,annotations/gdc_149_alignment.json
2047,google,187,typography,google_187_typography,images/google_187_typography.png,descriptions/google_187_typography.json,annotations/google_187_typography.json
2048,gemini,57,typography,gemini_057_typography,images/gemini_057_typography.png,descriptions/gemini_057_typography.json,annotations/gemini_057_typography.json
2049,google,48,layout,google_048_layout,images/google_048_layout.png,descriptions/google_048_layout.json,annotations/google_048_layout.json
2050,gemini,173,typography,gemini_173_typography,images/gemini_173_typography.png,descriptions/gemini_173_typography.json,annotations/gemini_173_typography.json
2051,google,188,alignment,google_188_alignment,images/google_188_alignment.png,descriptions/google_188_alignment.json,annotations/google_188_alignment.json
2052,gemini,86,typography,gemini_086_typography,images/gemini_086_typography.png,descriptions/gemini_086_typography.json,annotations/gemini_086_typography.json
2053,gemini,66,alignment,gemini_066_alignment,images/gemini_066_alignment.png,descriptions/gemini_066_alignment.json,annotations/gemini_066_alignment.json
2054,google,86,original,google_086_original,images/google_086_original.png,descriptions/google_086_original.json,annotations/google_086_original.json
2055,gemini,143,alignment,gemini_143_alignment,images/gemini_143_alignment.png,descriptions/gemini_143_alignment.json,annotations/gemini_143_alignment.json
2056,gemini,152,alignment,gemini_152_alignment,images/gemini_152_alignment.png,descriptions/gemini_152_alignment.json,annotations/gemini_152_alignment.json
2057,google,91,layout,google_091_layout,images/google_091_layout.png,descriptions/google_091_layout.json,annotations/google_091_layout.json
2058,gemini,176,typography,gemini_176_typography,images/gemini_176_typography.png,descriptions/gemini_176_typography.json,annotations/gemini_176_typography.json
2059,google,12,layout,google_012_layout,images/google_012_layout.png,descriptions/google_012_layout.json,annotations/google_012_layout.json
2060,google,153,layout,google_153_layout,images/google_153_layout.png,descriptions/google_153_layout.json,annotations/google_153_layout.json
2061,gdc,132,original,gdc_132_original,images/gdc_132_original.png,descriptions/gdc_132_original.json,annotations/gdc_132_original.json
2062,gdc,8,typography,gdc_008_typography,images/gdc_008_typography.png,descriptions/gdc_008_typography.json,annotations/gdc_008_typography.json
2063,google,140,layout,google_140_layout,images/google_140_layout.png,descriptions/google_140_layout.json,annotations/google_140_layout.json
2064,gdc,187,original,gdc_187_original,images/gdc_187_original.png,descriptions/gdc_187_original.json,annotations/gdc_187_original.json
2065,google,117,layout,google_117_layout,images/google_117_layout.png,descriptions/google_117_layout.json,annotations/google_117_layout.json
2066,gemini,45,original,gemini_045_original,images/gemini_045_original.png,descriptions/gemini_045_original.json,annotations/gemini_045_original.json
2067,gemini,4,original,gemini_004_original,images/gemini_004_original.png,descriptions/gemini_004_original.json,annotations/gemini_004_original.json
2068,google,20,typography,google_020_typography,images/google_020_typography.png,descriptions/google_020_typography.json,annotations/google_020_typography.json
2069,google,101,typography,google_101_typography,images/google_101_typography.png,descriptions/google_101_typography.json,annotations/google_101_typography.json
2070,gdc,31,alignment,gdc_031_alignment,images/gdc_031_alignment.png,descriptions/gdc_031_alignment.json,annotations/gdc_031_alignment.json
2071,google,155,alignment,google_155_alignment,images/google_155_alignment.png,descriptions/google_155_alignment.json,annotations/google_155_alignment.json
2072,gemini,138,alignment,gemini_138_alignment,images/gemini_138_alignment.png,descriptions/gemini_138_alignment.json,annotations/gemini_138_alignment.json
2073,gemini,89,layout,gemini_089_layout,images/gemini_089_layout.png,descriptions/gemini_089_layout.json,annotations/gemini_089_layout.json
2074,gemini,192,layout,gemini_192_layout,images/gemini_192_layout.png,descriptions/gemini_192_layout.json,annotations/gemini_192_layout.json
2075,gemini,64,typography,gemini_064_typography,images/gemini_064_typography.png,descriptions/gemini_064_typography.json,annotations/gemini_064_typography.json
2076,gemini,177,layout,gemini_177_layout,images/gemini_177_layout.png,descriptions/gemini_177_layout.json,annotations/gemini_177_layout.json
2077,gemini,47,alignment,gemini_047_alignment,images/gemini_047_alignment.png,descriptions/gemini_047_alignment.json,annotations/gemini_047_alignment.json
2078,gdc,102,typography,gdc_102_typography,images/gdc_102_typography.png,descriptions/gdc_102_typography.json,annotations/gdc_102_typography.json
2079,gdc,92,original,gdc_092_original,images/gdc_092_original.png,descriptions/gdc_092_original.json,annotations/gdc_092_original.json
2080,gdc,80,alignment,gdc_080_alignment,images/gdc_080_alignment.png,descriptions/gdc_080_alignment.json,annotations/gdc_080_alignment.json
2081,gemini,153,typography,gemini_153_typography,images/gemini_153_typography.png,descriptions/gemini_153_typography.json,annotations/gemini_153_typography.json
2082,gdc,198,original,gdc_198_original,images/gdc_198_original.png,descriptions/gdc_198_original.json,annotations/gdc_198_original.json
2083,gemini,79,layout,gemini_079_layout,images/gemini_079_layout.png,descriptions/gemini_079_layout.json,annotations/gemini_079_layout.json
